Source,Property,Property Value,Material,Operating Condition 1,Operating Condition 1 Value
10.1016/j.catcom.2018.08.001,C2(+) yield,10–12%,MA,reaction operating temperature,
10.1016/j.catcom.2018.08.001,C2(+) yield,5.1–6.3%,CO catalyst,reaction operating temperature,800-900 °C
10.1016/j.catcom.2018.08.001,C2(+) yield,2.6–5.9%,CT catalyst,reaction operating temperature,800-900 °C
10.1016/j.catcom.2018.08.001,C2(+) yield,12%,Mechanochemical Activation sample,reaction operating temperature,
10.1016/j.catcom.2018.08.001,C2(+) selectivity,49–59%,SP,reaction operating temperature,800-900 °C
10.1016/j.catcom.2018.08.001,C2(+) selectivity,49–59%,MA,reaction operating temperature,
10.1016/j.catcom.2018.08.001,C2(+) selectivity,64–68%,CT,reaction operating temperature,
10.1016/j.catcom.2018.08.001,CH4 conversion,~20%,Sol Precipitation 1,reaction operating temperature,800 °C
10.1016/j.catcom.2018.08.001,CH4 conversion,~20%,SP2,reaction operating temperature,~800 °C
10.1016/j.catcom.2018.08.001,CH4 conversion,18–21%,MA catalyst,reaction operating temperature,different temperatures
10.1016/j.catcom.2018.08.001,CH4 conversion,<11%,CO,reaction operating temperature,800-900 °C
10.1016/j.catcom.2018.08.001,CH4 conversion,<11%,CT,reaction operating temperature,800-900 °C
10.1016/j.catcom.2019.05.009,C2(+) yield,ca. 12%,LaAlO3,reaction operating temperature,
10.1016/j.catcom.2019.05.009,C2(+) yield,ca. 25%,Na2WO4/Mn/SiO2,reaction operating temperature,
10.1016/j.catcom.2019.05.009,C2(+) yield,ca. 18%,La2Li0.5Al0.5O4,reaction operating temperature,775 °C
10.1016/j.catcom.2019.05.009,C2(+) yield,12%,LaAlO3,reaction operating temperature,
10.1016/j.catcom.2019.05.009,C2(+) yield,15%,La2Li0.5Al0.5O4,reaction operating temperature,775 °C
10.1016/j.catcom.2019.05.009,C2(+) selectivity,63%,La2Li0.5Al0.5O4,reaction operating temperature,775 °C
10.1016/j.catcom.2019.05.009,C2(+) selectivity,56%,La2Li0.5Al0.5O4,reaction operating temperature,775 °C
10.1016/j.catcom.2019.05.009,C2(+) selectivity,38%,LaAlO3,reaction operating temperature,775 °C
10.1016/j.catcom.2019.05.009,C2(+) selectivity,47%,La2Li0.5Al0.5O4 used for 80 hours,reaction operating temperature,775 °C
10.1016/j.catcom.2019.05.009,C2(+) selectivity,63%,La2Li0.5Al0.5O4,reaction operating temperature,775 °C
10.1016/j.catcom.2019.05.009,C2(+) selectivity,56%,La2Li0.5Al0.5O4 used after 10 hours of reaction,reaction operating temperature,775 °C
10.1016/j.catcom.2019.05.009,CH4 conversion,32%,La2Li0.5Al0.5O4,reaction operating temperature,775 °C
10.1016/j.catcom.2019.05.009,CH4 conversion,24%,La2Li0.5Al0.5O4,reaction operating temperature,775 °C
10.1016/j.catcom.2019.05.009,CH4 conversion,31%,LaAlO3,reaction operating temperature,775 °C
10.1016/j.cattod.2004.09.013,C2(+) selectivity,50%,Calcium oxide/zeolite composite,reaction operating temperature,525 °C
10.1016/j.cattod.2004.09.014,C2(+) yield,4.79%,Cerium(IV) oxide/Zinc(II) oxide (33% Zinc(II) oxide),reaction operating temperature,
10.1016/j.cattod.2004.09.014,C2(+) yield,<1%,conventional catalysts,reaction operating temperature,
10.1016/j.cattod.2004.09.014,C2(+) selectivity,83.60%,Cerium dioxide/Zinc oxide (33% Zinc oxide),reaction operating temperature,
10.1016/j.cattod.2004.09.014,CH4 conversion,5.73%,Cerium dioxide/Zinc oxide (33% Zinc oxide),reaction operating temperature,
10.1016/j.cattod.2005.03.079,C2(+) yield,~15%,Lanthanum-Strontium/Calcium Oxide,reaction operating temperature,
10.1016/j.cattod.2005.03.079,C2(+) yield,up to 27.5%,Manganese-Tungsten-Sodium/Silicon Dioxide,reaction operating temperature,
10.1016/j.cattod.2005.03.079,C2(+) yield,~16%,Barium Cerium Gadolinium Oxide,reaction operating temperature,
10.1016/j.cattod.2005.03.079,C2(+) yield,7%,Strontium Iron Cobalt Oxide / Barium Cerium Samarium Oxide,reaction operating temperature,
10.1016/j.cattod.2005.03.079,C2(+) yield,35%,Bismuth Yttrium Samarium Oxide,reaction operating temperature,900 °C
10.1016/j.cattod.2005.03.079,C2(+) yield,4%,No catalyst,reaction operating temperature,775-900 °C
10.1016/j.cattod.2005.03.079,C2(+) yield,13–15%,Lanthanum-Strontium/Calcium Oxide,reaction operating temperature,775–900 °C
10.1016/j.cattod.2005.03.079,C2(+) yield,13–15%,Lanthanum-Strontium/Calcium Oxide,reaction operating temperature,775-900 °C
10.1016/j.cattod.2005.03.079,C2(+) yield,13–15%,Lanthanum-Strontium/Calcium Oxide,reaction operating temperature,
10.1016/j.cattod.2005.03.079,C2(+) selectivity,62.50%,Barium Cerium Gadolinium Oxide,reaction operating temperature,
10.1016/j.cattod.2005.03.079,C2(+) selectivity,70%,La0.6Sr0.4Co0.8Fe0.2O3−δ,reaction operating temperature,
10.1016/j.cattod.2005.03.079,C2(+) selectivity,up to 50%,Lanthanum-Barium-Cobalt-Iron-Oxygen perovskite,reaction operating temperature,
10.1016/j.cattod.2005.03.079,C2(+) selectivity,54%,Bismuth Yttrium Samarium Oxide,reaction operating temperature,900 °C
10.1016/j.cattod.2005.03.079,C2(+) selectivity,38–52%,Ba0.5Sr0.5Co0.8Fe0.2O3−δ,reaction operating temperature,800–900 °C
10.1016/j.cattod.2005.03.079,C2(+) selectivity,20–30%,Barium Strontium Cobalt Ferrite,reaction operating temperature,
10.1016/j.cattod.2005.03.079,C2(+) selectivity,62%,Barium Strontium Cobalt Iron Oxide,reaction operating temperature,850 °C
10.1016/j.cattod.2005.03.079,C2(+) selectivity,54–88%,Lanthanum-Strontium/Calcium Oxide,reaction operating temperature,775–900 °C
10.1016/j.cattod.2005.03.079,C2(+) selectivity,40–55%,No catalyst,reaction operating temperature,775–900 °C
10.1016/j.cattod.2007.05.011,C2(+) selectivity,59.50%,Ba0.5Sr0.5Co0.8Fe0.2O3−δ,reaction operating temperature,900 °C
10.1016/j.cattod.2007.05.011,C2(+) selectivity,46%,Barium Strontium Manganese Iron Oxide membrane with sol-gel catalyst,reaction operating temperature,950 °C
10.1016/j.cattod.2007.05.011,CH4 conversion,3.40%,Ba0.5Sr0.5Co0.8Fe0.2O3−δ,reaction operating temperature,900 °C
10.1016/j.cattod.2007.05.011,CH4 conversion,6.60%,Barium Strontium Manganese Ferrite membrane with sol–gel catalyst,reaction operating temperature,950 °C
10.1016/j.cattod.2008.02.024,C2(+) yield,up to 20%,Lanthanum/Strontium/Calcium Oxide,reaction operating temperature,
10.1016/j.cattod.2008.02.024,C2(+) yield,27.50%,Manganese-Tungsten-Sodium/Silicon Dioxide,reaction operating temperature,
10.1016/j.cattod.2008.02.024,C2(+) yield,12,LaOCl,reaction operating temperature,
10.1016/j.cattod.2008.02.024,C2(+) yield,> 25%,Lithium-based catalysts,reaction operating temperature,
10.1016/j.cattod.2008.02.024,C2(+) yield,> 20%,3% Sodium oxide – 9% Lanthanum oxide/Barium carbonate,reaction operating temperature,
10.1016/j.cattod.2008.02.024,C2(+) selectivity,up to 80%,Lanthanum/Strontium/Calcium Oxide,reaction operating temperature,
10.1016/j.cattod.2008.02.024,C2(+) selectivity,40–60%,Lanthanum/Magnesium Oxide,reaction operating temperature,
10.1016/j.cattod.2008.02.024,C2(+) selectivity,40–60%,Lithium/Magnesium Oxide,reaction operating temperature,
10.1016/j.cattod.2008.02.024,C2(+) selectivity,>75%,Lanthanum Strontium/Calcium Oxide,reaction operating temperature,
10.1016/j.cattod.2008.07.036,C2(+) yield,14.80%,Titanium Disilicide,reaction operating temperature,823 K
10.1016/j.cattod.2008.07.036,C2(+) yield,15%,Cobalt Disilicide,reaction operating temperature,823 K
10.1016/j.cattod.2008.07.036,C2(+) yield,14%,Lithium Nitrate/Lanthanum Oxide,reaction operating temperature,1073 K
10.1016/j.cattod.2008.07.036,C2(+) yield,15%,Lithium nitrate/Lanthanum oxide–Magnesium oxide,reaction operating temperature,1073 K
10.1016/j.cattod.2008.07.036,C2(+) yield,13%,Lithium Nitrate/Magnesium Oxide,reaction operating temperature,1073 K
10.1016/j.cattod.2009.01.009,C2(+) yield,>18%,Lanthanum Strontium/Calcium Oxide,reaction operating temperature,950 °C
10.1016/j.cattod.2009.01.009,C2(+) yield,18.40%,Lanthanum Strontium/Calcium Oxide modified Barium Strontium Cobalt Iron Oxide membrane,reaction operating temperature,1000 °C
10.1016/j.cattod.2009.01.009,C2(+) yield,≤0.5%,Barium Strontium Cobalt Iron Oxide,reaction operating temperature,
10.1016/j.cattod.2009.01.009,C2(+) yield,18.40%,Lanthanum Strontium/Calcium Oxide modified Barium Strontium Cobalt Iron Oxide,reaction operating temperature,1000 °C
10.1016/j.cattod.2009.01.009,C2(+) selectivity,>65%,Lanthanum Strontium/Calcium Oxide,reaction operating temperature,950 °C
10.1016/j.cattod.2009.01.009,C2(+) selectivity,>60%,Lanthanum Strontium/Calcium Oxide,reaction operating temperature,
10.1016/j.cattod.2009.01.009,C2(+) selectivity,>40%,Lanthanum Strontium/Calcium Oxide,reaction operating temperature,
10.1016/j.cattod.2009.01.009,C2(+) selectivity,>40%,Sr/La2O3,reaction operating temperature,
10.1016/j.cattod.2009.01.009,C2(+) selectivity,40%,Lanthanum Strontium/Calcium Oxide,reaction operating temperature,800 °C
10.1016/j.cattod.2009.01.009,C2(+) selectivity,59.50%,Ba0.5Sr0.5Co0.8Fe0.2O3−δ,reaction operating temperature,900 °C
10.1016/j.cattod.2009.01.009,C2(+) selectivity,~60%,Lanthanum Strontium/Calcium Oxide modified Barium Strontium Cobalt Iron Oxide,reaction operating temperature,
10.1016/j.cattod.2009.01.009,CH4 conversion,25%,Sr/La2O3,reaction operating temperature,
10.1016/j.cattod.2009.01.009,CH4 conversion,30%,Lanthanum Strontium/Calcium Oxide,reaction operating temperature,
10.1016/j.cattod.2009.01.009,CH4 conversion,<10%,Ba0.5Sr0.5Co0.8Fe0.2O3−δ,reaction operating temperature,
10.1016/j.cattod.2009.01.009,CH4 conversion,3.40%,Ba0.5Sr0.5Co0.8Fe0.2O3−δ,reaction operating temperature,900 °C
10.1016/j.cattod.2010.09.002,CH4 conversion,15%,Lithium on Magnesium Oxide,reaction operating temperature,
10.1016/j.cattod.2011.07.014,C2(+) selectivity,>60%,Lithium/Magnesium Oxide,reaction operating temperature,
10.1016/j.cattod.2011.07.014,C2(+) selectivity,>60%,Lithium/Magnesium Oxide/Cerium 0.1 weight percent,reaction operating temperature,
10.1016/j.cattod.2011.07.014,C2(+) selectivity,>60%,Lithium/Magnesium Oxide/Cerium 0.5 weight percent,reaction operating temperature,
10.1016/j.cattod.2011.07.014,C2(+) selectivity,~35%,6.0 weight percent cerium oxide/lithium/magnesium oxide,reaction operating temperature,
10.1016/j.cattod.2011.07.014,C2(+) selectivity,73.00%,Lithium/Magnesium Oxide/Cerium0.5,reaction operating temperature,750 °C
10.1016/j.cattod.2011.07.014,C2(+) selectivity,55.00%,Lithium/Magnesium Oxide/Cerium0.5,reaction operating temperature,750 °C
10.1016/j.cattod.2011.07.014,C2(+) selectivity,55%,Lithium/Magnesium Oxide/Cerium,reaction operating temperature,750 °C
10.1016/j.cattod.2011.07.014,C2(+) selectivity,65%,Lithium/Magnesium Oxide,reaction operating temperature,750 °C
10.1016/j.cattod.2011.07.014,C2(+) selectivity,ca. 72%,Lithium/Magnesium Oxide/Cerium,reaction operating temperature,
10.1016/j.cattod.2011.07.014,C2(+) selectivity,ca. 72%,Lithium/Magnesium Oxide,reaction operating temperature,
10.1016/j.cattod.2011.07.014,CH4 conversion,23.20%,Lithium on Magnesium Oxide with 0.1 weight percent Ceria,reaction operating temperature,
10.1016/j.cattod.2011.07.014,CH4 conversion,16.80%,Lithium/Magnesium Oxide,reaction operating temperature,
10.1016/j.cattod.2011.07.014,CH4 conversion,24.30%,Lithium on Magnesium Oxide with 0.5-1.0 weight percent Cerium Oxide,reaction operating temperature,
10.1016/j.cattod.2011.07.014,CH4 conversion,18.30%,Lithium/Magnesium Oxide with 6.0 weight percent Cerium Oxide,reaction operating temperature,
10.1016/j.cattod.2011.07.014,CH4 conversion,34.50%,Lithium/Magnesium Oxide/Cerium(0.5),reaction operating temperature,750 °C
10.1016/j.cattod.2011.07.014,CH4 conversion,19.80%,Lithium/Magnesium Oxide/Cerium,reaction operating temperature,750 °C
10.1016/j.cattod.2011.07.014,CH4 conversion,<5.0%,Lithium/Magnesium Oxide,reaction operating temperature,650 °C
10.1016/j.cattod.2011.07.014,CH4 conversion,15.00%,Lithium/Magnesium Oxide/Cerium(0.5),reaction operating temperature,650 °C
10.1016/j.cattod.2011.07.014,CH4 conversion,ca. 18%,Lithium/Magnesium Oxide,reaction operating temperature,
10.1016/j.cattod.2011.07.014,CH4 conversion,ca. 18%,Lithium/Magnesium Oxide/Cerium,reaction operating temperature,
10.1016/j.cattod.2013.11.059,C2(+) yield,~24%,Manganese/Sodium Tungstate/Silicon Dioxide,reaction operating temperature,
10.1016/j.cattod.2013.11.059,CH4 conversion,55%,Manganese/Sodium Tungstate/Silicon Dioxide,reaction operating temperature,
10.1016/j.cattod.2013.12.024,C2(+) selectivity,~70%,Manganese oxide-Sodium tungstate/Silicon dioxide,reaction operating temperature,750 °C
10.1016/j.cattod.2013.12.024,CH4 conversion,20–30%,Manganese oxide-Sodium tungstate/Silicon dioxide,reaction operating temperature,750 °C
10.1016/j.cattod.2013.12.024,CH4 conversion,0–3%,Tungsten oxide/Support,reaction operating temperature,750 °C
10.1016/j.cattod.2013.12.024,CH4 conversion,0–3%,Sodium Tungstate/Support,reaction operating temperature,
10.1016/j.cattod.2014.01.005,C2(+) yield,24.20%,Mn–Na2WO4/SiO2 sol–gel catalyst,reaction operating temperature,
10.1016/j.cattod.2014.01.005,C2(+) selectivity,78%,Mn–Na2WO4/SiO2 sol–gel catalyst,reaction operating temperature,
10.1016/j.cattod.2016.04.021,C2(+) selectivity,>70%,Sodium Tungsten Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.cattod.2016.04.021,CH4 conversion,>15%,Sodium Tungsten Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.cattod.2017.03.058,CH4 conversion,~25%,Lanthanum-Cerium oxide,reaction operating temperature,450 °C
10.1016/j.cattod.2017.05.013,C2(+) yield,6.50%,Tetrabutylammonium salt of phosphotungstate supported cerium dioxide,reaction operating temperature,423 K
10.1016/j.cattod.2017.05.013,C2(+) yield,0.20%,Tetrabutylammonium salt of Keggin-type phosphotungstate supported cerium dioxide,reaction operating temperature,1073 K
10.1016/j.cattod.2017.05.013,CH4 conversion,14.90%,Tetrabutylammonium salt of phosphotungstate supported cerium oxide,reaction operating temperature,423 K
10.1016/j.cattod.2017.05.013,CH4 conversion,5.00%,(Tetrabutylammonium)3 Phosphotungstate/CeO2,reaction operating temperature,1073 K
10.1016/j.cattod.2017.08.019,C2(+) yield,≤25%,Manganese oxide - Sodium tungstate / Silicon dioxide,reaction operating temperature,
10.1016/j.cattod.2017.08.019,C2(+) yield,25%,MnxOy-Na2WO4/SiO2,reaction operating temperature,
10.1016/j.cattod.2017.08.019,C2(+) yield,25%,Manganese oxide - Sodium tungstate / Silicon dioxide,reaction operating temperature,
10.1016/j.cattod.2018.02.023,C2(+) yield,<20%,Manganese/Sodium Tungstate/Silicon Dioxide,reaction operating temperature,
10.1016/j.cattod.2018.02.023,C2(+) yield,<20%,Mn/Na2WO4/SiO2,reaction operating temperature,
10.1016/j.cattod.2018.02.023,C2(+) yield,24%,Manganese/Sodium Tungstate/Silicon Dioxide,reaction operating temperature,800 °C
10.1016/j.cattod.2018.02.023,C2(+) yield,16%,Manganese/Sodium Tungstate/Silicon Dioxide,reaction operating temperature,750 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,6.90%,"Barium Titanate Oxide is not correct, as ""O"" is the atomic symbol for Oxygen.",reaction operating temperature,700 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,15.00%,"Barium Titanate Oxide is not correct, as ""O"" is the atomic symbol for oxygen, and ""Oxide"" is not present in the passage. The correct answer is Barium Titanate",reaction operating temperature,725 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,10.10%,Barium oxide/Calcium titanate,reaction operating temperature,650 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,10.00%,Barium oxide/Strontium Titanate,reaction operating temperature,650 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,9.30%,Calcium oxide/Strontium Titanate,reaction operating temperature,675 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,10.10%,Barium oxide/CaTiO3,reaction operating temperature,650 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,10.00%,Barium oxide/Strontium Titanate,reaction operating temperature,650 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,6.00%,BaO/Na2WO4/Mn/SiO2,reaction operating temperature,725 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,7.20%,Sodium Tungstate/Manganese/Silicon dioxide,reaction operating temperature,725 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,5.20%,Calcium Oxide/Barium Titanate,reaction operating temperature,625 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,2.10%,Ba0.2Sr0.8TiO3,reaction operating temperature,725 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,9.50%,Ba0.2Ca0.8TiO3,reaction operating temperature,725 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,10.1–13.5%,Ba1.91Sr0.09TiO4,reaction operating temperature,650 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,17.60%,Strontium oxide/Barium Titanate,reaction operating temperature,725 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,15.70%,Calcium oxide/Barium Titanate,reaction operating temperature,725 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,0.20%,Barium Titanate,reaction operating temperature,650 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,10.10%,Barium oxide/Calcium titanate,reaction operating temperature,650 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,10.00%,Barium oxide/Strontium Titanate,reaction operating temperature,650 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,14.30%,Calcium Oxide/Barium Titanate,reaction operating temperature,675 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,16.10%,Strontium oxide/Barium Titanate,reaction operating temperature,675 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,1.50%,Barium Titanate,reaction operating temperature,675 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,10–13.5%,Barium oxide on Calcium Titanium Oxide,reaction operating temperature,650 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,10–13.5%,Barium oxide/Strontium Titanium Oxide,reaction operating temperature,650 °C
10.1016/j.cattod.2019.11.014,C2(+) yield,17.60%,Strontium oxide/Barium Titanate-forming barium orthotitanate (Barium Titanium Oxide),reaction operating temperature,725 °C
10.1016/j.cattod.2019.11.014,C2(+) selectivity,∼60 %,"Strontium Titanate modified with Neodymium, Praseodymium, and Samarium",reaction operating temperature,
10.1016/j.cattod.2019.11.014,C2(+) selectivity,∼60 %,Strontium Titanate modified with Barium and Calcium,reaction operating temperature,
10.1016/j.cattod.2019.11.014,C2(+) selectivity,60–80%,Sodium tungstate/Manganese/Silicon dioxide,reaction operating temperature,800–900 °C
10.1016/j.cattod.2019.11.014,CH4 conversion,>24 %,Barium oxide/Strontium Titanate,reaction operating temperature,625 °C
10.1016/j.cattod.2019.11.014,CH4 conversion,>24 %,Barium oxide/Strontium Titanate,reaction operating temperature,625 °C
10.1016/j.cattod.2020.03.048,C2(+) yield,22.09%,Sodium Tungstate-Titanium-Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.cattod.2020.03.048,C2(+) yield,16.80%,Na2WO4-Mn/SiO2 doped with TiO2,reaction operating temperature,
10.1016/j.cattod.2020.03.048,C2(+) yield,4.90%,Sodium tungstate and Titanium-supported Silicon dioxide,reaction operating temperature,700 °C
